id,name,product_url,original_price,sale_price,image_url,source_page
383,"antique handwoven authentic Persian sarouk size 3ft 8"" by 4ft 8"" circa 1920s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-handwoven-authentic-persian-sarouk-size-3ft-8-by-4ft-8-circa-1920s,"$2,500.00","$1,450.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221206_152805.jpg,26
384,"Soft colored antique hand knotted authentic Persian Tabriz wool rug size 9'4""x12'4"" circa 1930s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/soft-colored-antique-hand-knotted-authentic-persian-tabriz-wool-rug-size-94x124-circa-1930s,"$7,500.00","$2,250.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221105_153753.jpg,26
385,Decorative handwoven 100% wool Persian rug with Bakhtiary design rug size 10ft x12ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-100-wool-persian-rug-with-bakhtiary-design-rug-size-10ft-x12ft,"$7,900.00","$2,370.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221103_160515.jpg,26
386,Antique hand knotted very fine woven Indian rug rare design size 12ft by 17ft circa 1850s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-hand-knotted-very-fine-woven-indian-rug-rare-design-size-12ft-by-17ft-circa-1850s,"$35,000.00","$12,000.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221103_151515.jpg,26
387,Decorative handwoven antique Chinese rug 100% pure soft wool rug size 2ft by 4ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-antique-chinese-rug-100-pure-soft-wool-rug-size-2ft-by-4ft,"$1,400.00",$420.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221028_153149-e542028.jpg,26
388,"Antique hand knotted light colors authentic Persian Tabriz design size 9'6""x12'",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-hand-knotted-light-colors-authentic-persian-tabrize-design-size-94x124,"$8,500.00","$2,550.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221105_160057.jpg,26
389,Decorative hand knotted Gabeh design 100% pure soft wool rug size 4ft by 5ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-gabeh-design-100-pure-soft-wool-rug-size-4ft-by-5ft,"$1,250.00",$375.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221105_161411.jpg,26
390,Vintage antique hand knotted authentic Persian Mashad rug size 12x17ft circa 1900s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/vintage-antique-hand-knotted-authentic-persian-mashad-rug-size-12x17ft-circa-1900s,"$16,900.00","$7,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221028_132615.jpg,27
391,#3 Beautiful handwoven round size 8x8 birds rug new,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/3-beautiful-handwoven-round-size-8x8-birds-rug-new,"$4,500.00","$2,300.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221025_140201.jpg,27
392,(SOLD) #2 Beautiful handwoven decorative birds rug size 5x7ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/2-beautiful-handwoven-decorative-birds-rug-size-5x7ft,"$2,500.00","$1,250.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221025_125159.jpg,27
393,beautiful antique traditional Persian mahal Sultanabad size 5x9ft circa 1900s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-antique-traditional-persian-mahal-sultanabad-size-5x9ft-circa-1900s,"$9,000.00","$6,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221025_115449.jpg,27
394,decorative handwoven authentic Persian Serapies size 5x10ft circa 1880s one of its kind,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-authentic-persian-serapies-size-5x10ft-circa-1880s-one-of-its-kind,"$11,000.00","$7,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221025_114835.jpg,27
395,"(SOLD) antique handwoven authentic Caucasian 100% wool rug size 3'5""×5ft circa 1880s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-antique-handwoven-authentic-caucasian-100-wool-rug-size-355ft-circa-1880s-wuf,"$5,500.00","$3,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221025_114449.jpg,27
396,(SOLD) antique hand knotted authentic Persian saruke design size 10ft by 14ft 5inches circa 1920s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-hand-knotted-authentic-persian-saruke-design-size-10ft-by-14ft-5inches-circa-1920s,"$12,500.00","$7,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221022_120211.jpg,27
397,"Decorative handwoven geometric design authentic Persian Herize rug size 9ft 10""by12ft 6"" circa 1930s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-geometric-design-authentic-persian-herize-rug-size-9ft-by11ft,"$12,500.00","$9,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20221013_120322.jpg,27
398,(Sold) Vintage handwoven Persian herize rug size 9ft by 12ft circa 1950s 100% wool,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/vintage-handwoven-persian-herize-rug-size-9ft-by-12ft-circa-1950s-100-wool,"$6,500.00","$1,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220222_125906.jpg,27
399,"Decorative handwoven authentic antique Persian Herize design 100% pure wool rug size 9'9""x13'",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-authentic-antique-persian-herize-design-100-pure-wool-rug-size-10ft-x-12ft8,"$10,500.00","$7,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220215_160107.jpg,27
400,Decorative handwoven geometric Herize rug size 10ftx14ft 100% pure wool new,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-geometric-herize-rug-size-10ftx14ft-100-pure-wool-new,"$6,500.00","$4,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220215_151219.jpg,27
401,"Decorative handwoven authentic Persian Herize design 100% pure soft wool rug size 10ft x 12ft8""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-authentic-persian-herize-design-100-pure-soft-wool-rug-size-10ft-x-12ft8,"$12,500.00","$8,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220215_144457.jpg,27
402,Beautiful handwoven 100% pure wool colorful Tabriz design authentic Persian rug size 9'x12' circa 1930s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-handwoven-100-pure-wool-colorful-tabriz-design-authentic-persian-rug-size-9x12-circa-1930s,"$8,500.00","$5,750.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220923_143728.jpg,27
403,"Decorative handwoven antique needlepoint with European style 100% pure wool rug size 9'6""x14'",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-antique-needlepoint-with-european-style-100-pure-wool-rug-size-96x14,"$7,800.00","$4,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220923_144511.jpg,27
404,Very large beautiful handwoven antique Persian Kermanshah design rug size 14ft x 24' circa 1900s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/very-large-beautiful-handwoven-antique-persian-kermanshah-design-rug-size-14ft-x-24-circa-1900s,"$45,000.00","$35,000.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220923_153416.jpg,27
405,(SOLD) Very large handwoven antique handwoven authentic Persian Tabriz circa 1900s size 12ftx20ft soft colors,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/very-large-handwoven-antique-handwoven-authentic-persian-tabriz-circa-1900s-size-12ftx20ft-soft-colors,"$35,000.00","$17,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220923_164519.jpg,28
406,"(SOLD) Antique handwoven authentic Faraghan design Persian rug made of 100% pure wool size 10ft 5""x24ft circa 1900s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-handwoven-authentic-faraghan-design-persian-rug-made-of-100-pure-wool-size-10ft-4x24ft-circa-1900s,"$24,500.00","$17,000.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220924_112727.jpg,28
407,"Decorative handwoven antique look Kazakh design 100% pure soft wool Afghan rug size 7' 6""x10'",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-antique-look-kazakh-design-100-pure-soft-wool-afghan-rug-size-7-6x10,"$3,780.00","$2,450.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220924_140122.jpg,28
408,"Antique handwoven authentic Persian sarouk faraghan circa 1920s size 12ft 4""×24ft",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-antique-handwoven-authentic-persian-sarouk-faraghan-circa-1920s-size-12ft-424ft-94f,"$25,900.00","$17,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220924_143315.jpg,28
409,Very soft colored antique hand knotted authentic Turkish Sivas rug size 13ft by 16ft 6inches circa 1900,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/very-soft-colored-antique-hand-knotted-authentic-turkish-sivas-rug-size-13ft-by-16ft-6inches-circa-1900,"$18,000.00","$9,000.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220927_105818.jpg,28
410,Beautiful handwoven 100% pure wool pile colorful Tabriz design authentic Persian rug size 12ft by 18ft circa 1950s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-handwoven-100-pure-wool-pile-colorful-tabriz-design-authentic-persian-rug-size-12ft-by-18ft-circa-1950s,"$12,500.00","$7,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220927_131907.jpg,28
411,Decorative handwoven 100% pure wool fine rug with beautiful details size 10ft by 11' vintage,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-100-pure-wool-fine-rug-with-beautiful-details-size-10ft-by-11-vintage,"$7,500.00","$3,850.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220928_105700.jpg,28
412,"Beautiful handwoven very fine 100% pure wool pile antique Persian kermanshah rug size 9'5""x17'2"" circa 1900s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-handwoven-very-fine-100-pure-wool-pile-antique-persian-kermanshah-rug-size-95x172-circa-1900s,"$18,000.00","$12,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220928_154001.jpg,28
413,Antique handwoven authentic Afghan Turkman design rug made of 100% pure wool size 8ft by 12ft circa 1900s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/antique-handwoven-authentic-afghan-turkman-design-rug-made-of-100-pure-wool-size-8ft-by-12ft-circa-1900s,"$7,900.00","$4,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220929_144909.jpg,28
414,"Beautiful handwoven 100% pure wool pile colorful Tabriz design authentic Persian rug size 9'5""x12'8""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-handwoven-100-pure-wool-pile-colorful-tabriz-design-authentic-persian-rug-size-95x128,"$8,500.00","$5,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220929_161538.jpg,28
415,sold,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-authentic-persian-herize-rug-size-78x8-circa-1930s-vintage,"$6,500.00","$3,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220930_154608.jpg,28
416,Beautiful handwoven 100% pure wool pile colorful tribal design persian rug size 5'x10' circa 1950s,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-handwoven-100-pure-wool-pile-colorful-tribal-design-persian-rug-size-5x10,"$3,500.00","$1,050.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220202_144929.jpg,28
417,"Fine handwoven 100% pure wool pile authentic Persian bidjar design rug size 6'8""x9'8"" circa 1950s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/fine-handwoven-100-pure-wool-pile-authentic-persian-bidjar-design-rug-size-68x98-circa-1950s,"$4,500.00","$1,350.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220331_145027.jpg,28
418,Decorative hand knotted modern design 100% pure soft wool and bamboo silk rug size 9'x12'ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-modern-design-100-pure-soft-wool-and-bamboo-silk-rug-size-9x12ft,"$7,560.00","$2,268.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_105042.jpg,28
419,"Decorative handwoven art deco design 100% pure wool pile and cotton foundation size 9'11""x13'10""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-art-deco-design-100-pure-wool-pile-and-cotton-foundation-size-911x1310,"$13,300.00","$3,990.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_111536.jpg,28
420,"Decorative handwoven 100% pure soft wool with modern design rug size 10'3""x13'9""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-100-pure-soft-wool-with-modern-design-rug-size-103x139,"$9,800.00","$2,940.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_112554.jpg,29
421,(SOLD) Decorative handwoven modern design 100% pure soft wool and bamboo silk rug size 9'x12'ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-modern-design-100-pure-soft-wool-and-bamboo-silk-rug-size-9x12ft,"$7,560.00","$3,800.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_113329.jpg,29
422,(SOLD) Decorative handwoven modern design 100% pure soft wool and bamboo silk rug size 6'x9'ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-modern-design-100-pure-soft-wool-and-bamboo-silk-rug-size-6x9ft,"$3,780.00","$1,800.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_114146.jpg,29
423,Decorative handwoven modern design 100% pure soft wool and bamboo silk rug size 5'x8',https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-modern-design-100-pure-soft-wool-and-bamboo-silk-rug-size-5x8,"$2,800.00","$1,490.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_114632.jpg,29
424,Decorative handwoven modern design 100% pure soft wool and bamboo silk rug size 6'x9',https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-modern-design-100-pure-soft-wool-and-bamboo-silk-rug-size-6x9,"$3,780.00","$1,600.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_114949.jpg,29
425,"Decorative handwoven 100% pure wool modern design runner size 2'9""x14'",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-100-pure-wool-modern-design-runner-size-29x14,"$2,290.00",$687.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_121410.jpg,29
426,Decorative handwoven modern design 100% pure soft wool rug size 8x10ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-modern-design-100-pure-soft-wool-rug-size-8x10ft,"$4,500.00","$1,350.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220906_121756.jpg,29
427,80% off on this rug vintage handwoven authentic Persian bakhtiary design rug size 12'x13' circa 1950s need repair sold as its,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/vintage-handwoven-authentic-persian-bakhtiary-design-rug-size-12x13-circa-1950s-need-repair-sold-as-its,"$7,900.00","$1,580.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220819_122934.jpg,29
428,"decorative handwoven Vintage Persian zirkhaki design size 9'7""×12'2""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-decorative-handwoven-vintage-persian-zirkhaki-design-size-97122-24e,"$6,500.00","$2,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220820_113958-0001.jpg,29
429,Decorative handwoven Indian agra 100% pure wool size 9'x12',https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-indian-agra-100-pure-wool-size-912,"$6,500.00","$3,800.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220816_131005.jpg,29
430,Decorative handwoven antique look Sultanabad design with somakh weave size 12'x18' vintage,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-antique-look-sultanabad-design-with-somakh-weave-size-12x18-vintage,"$12,800.00","$9,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220818_105924.jpg,29
431,"(SOLD) Antique handwoven authentic Caucasian kazakh design circa 1880s size 3'10""×8'2""0",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-antique-handwoven-authentic-caucasian-kazakh-design-circa-1880s-size-310820-8zf,"$6,500.00","$3,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220817_160339.jpg,29
432,Decorative 100% pure wool handwoven oushak design size 4'x6' new,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-100-pure-wool-handwoven-oushak-design-size-4x6-new,"$1,560.00",$840.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220816_132016-0001.jpg,29
433,Decorative handwoven Transitional oushak design size 4'x6' 100% pure wool pile rug,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-transitional-oushak-design-size-4x6-100-pure-wool-pile-rug,"$1,560.00",$840.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220816_132101.jpg,29
434,Decorative handwoven 100% wool pile oushak design size 4'x6' new,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-100-wool-pile-oushak-design-size-4x6-new,"$1,560.00",$840.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220816_132323.jpg,29
435,"Decorative Handwoven modern design bamboo silk and wool rug size 10'x14'4""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-modern-design-bamboo-silk-and-wool-rug-size-10x144,"$9,360.00","$5,040.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220816_141902.jpg,30
436,Decorative handwoven pomegranate design 100% pure wool rug size 9x12 new,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-pomegranate-design-100-pure-wool-rug-size-9x12-new,"$7,020.00","$3,780.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220816_143118.jpg,30
437,Decorative handwoven Transitional oushak design size 9x12ft soft colors 100% pure wool,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-transitional-oushak-design-size-9x12ft-soft-colors-100-pure-wool,"$7,500.00","$4,320.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220817_122020.jpg,30
438,"(SOLD) Decorative hand knotted 100% silk & wool pile and cotton foundation modern design size9'x12'1""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-hand-knotted-100-silk-wool-pile-and-cotton-foundation-modern-design-size9x121,"$7,020.00","$3,780.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220816_143819.jpg,30
439,(sold) Decorative handwoven Indian agra design size 8x10ft 100% wool pile,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-indian-agra-design-size-8x10ft-100-wool-pile,"$4,500.00","$2,800.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/IMG_20220728_110828_551.jpg,30
440,Decorative handwoven 100% wool allover Oushak design rug size 10'x14' vintage,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-100-wool-allover-design-rug-size-10x14-vintage,"$12,500.00","$6,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/IMG_20220728_111407_701.jpg,30
441,Decorative handwoven Indian agra design 100% wool rug size 12'x15' vintage,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-indian-agra-design-100-wool-rug-size-12x15-vintage,"$10,900.00","$5,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220809_125425.jpg,30
442,"Beautiful antique handwoven authentic Persian Tabriz size 9'5""×13' circa 1920s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-beautiful-antique-handwoven-authentic-persian-tabriz-size-9513-circa-1920s-fxf,"$8,900.00","$5,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220812_123433.jpg,30
443,"Decorative handwoven antique art deco Chinese rug size 4'x6'5"" circa 1930s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-handwoven-antique-art-deco-chinese-rug-size-4x65-circa-1930s,"$1,800.00",$990.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220812_131946.jpg,30
444,"Antique handwoven authentic Persian sarouk circa 1920s size 3'5""×4'9""",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-antique-handwoven-authentic-persian-sarouk-circa-1920s-size-3549-m7e,"$1,900.00",$950.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220813_114146.jpg,30
445,"Antique handwoven authentic Persian sarouk faraghan size 3'4""×4'9"" circa 1900s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-antique-handwoven-authentic-persian-sarouk-faraghan-size-3449-circa-1900s-exf,"$2,900.00","$1,950.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220813_114844.jpg,30
446,Decorative 100% beautiful handwoven silk & wool transitional design rug size 8x10ft. (BIG SAVING on this rug),https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-beautiful-handwoven-silk-wool-transitional-design-rug-size-8x10ft,"$5,500.00","$3,200.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220517_150529.jpg,30
447,"Antique handwoven authentic Persian saruke rug size 10'×13'7"" circa 1920s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-antique-handwoven-authentic-persian-saruke-rug-size-10137-circa-1920s-skf,"$10,500.00","$6,900.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/blob-0010.png,30
448,Decorative beautiful handwoven Morracan design 100% pure wool rug size 6x9ft,https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-beautiful-handwoven-morracan-design-wool-rug-size-6x9ft,"$2,900.00","$1,200.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220517_124347.jpg,30
449,"Decorative beautiful handwoven bamboo silk pile soft colors rug size 5x8'5"" vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-beautiful-handwoven-bamboo-silk-pile-soft-colors-rug-size-5x85-vintage,"$2,800.00","$1,800.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220517_130149.jpg,30
450,Beautiful 100% Handwoven Decorative 100% silk pile Indian Agra Size 8'x10' Vintage (BIG SAVING on this rug),https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/beautiful-handwoven-decorative-100-silk-pile-indian-agra-size-8x10-vintage,"$7,500.00","$2,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220521_102342.jpg,31
451,"Beautiful long handwoven kashmir silk runner size 2'7""×14' vintage",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-beautiful-long-handwoven-kashmir-silk-runner-size-2714-vintage-d2e,"$2,800.00",$840.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220514_141349.jpg,31
452,"Beautiful Hand knotted fine quality Persian rug Size 4'7""×7'2"" made of 100% pure wool and cotton foundation",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-beautiful-handwoven-fine-quality-persian-rug-size-4772-hie,"$2,500.00",$750.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220514_104024.jpg,31
453,Decorative beautiful hand knotted bamboo silk modern design rug size 6'x9',https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/decorative-beautiful-handwoven-modern-design-rug-size-6x9,"$2,750.00","$1,500.00",https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220510_135543-0001.jpg,31
454,"Antique Hand knotted soft colors afghan turkman rug Design Size 6'×7'10"" circa 1930s",https://baseerorientalrugs.com/hand-kotted-rugs-sale-1/ols/products/xn-antique-handwoven-soft-colors-afghan-turkman-rug-design-size-4772-49e,"$2,590.00",$777.00,https://img1.wsimg.com/isteam/ip/6297fd88-bda9-4967-b377-b62716f47e9a/ols/20220510_133643.jpg,31
